-0.05272
-0.42829
0.42485
-0.17858
0.01134
-0.02489
0.20283
-0.15651
0.25067
0.04027
-0.03739
0.56491
-0.37285
0.02917
-0.01336
-0.02232
0.78664
-0.01971
-0.00230
-0.06122
-0.00104
-0.10975
0.37175
0.02894
-0.01511
0.78050
-0.31924
0.33065
-0.21416
-0.01636
-0.04910
0.03121
-0.39093
0.05749
-0.40261
0.08375
0.41760
0.02775
0.17211
0.14628
-0.08483
-0.11328
-0.04677
-0.33375
0.19188
-0.28763
0.22634
-0.14728
-0.01693
-0.07325
0.19524
-0.21272
-0.16010
0.40249
-0.15551
0.56422
-0.13860
-0.13829
0.15810
0.35493
-0.20607
-0.29013
0.08332
0.10926
-0.22027
-0.10591
0.62980
-0.14439
0.09578
-0.15418
0.11346
0.16403
0.39114
0.48862
0.17581
-0.15301
-0.01916
0.05966
-0.21810
0.25238
-0.24314
-0.07561
-0.06863
0.35124
-0.02837
0.05152
-0.01644
0.31489
0.26246
-0.05809
-0.12781
0.28331
-0.08519
-0.03694
-0.02354
0.45700
-0.03151
0.04909
0.37748
0.06394
-0.26631
-0.00670
-0.06684
-0.08861
-0.18142
-0.07954
0.03483
-0.10763
0.46207
1.10981
-0.01832
-0.01349
-0.13423
0.15397
0.12848
-0.27524
-0.12615
0.44617
-0.06010
-0.01004
-0.01387
-0.23517
-0.09720
0.15116
0.31298
-0.20676
0.01591
-0.04793
-0.35294
-0.19633
-0.01385
-0.45058
-0.21478
-0.11817
-0.12997
0.03362
-0.00903
-0.28914
-0.18644
-0.03953
-0.22387
0.09497
-0.35756
0.14336
-0.54551
-0.18673
0.25278
0.19015
0.68067
0.03232
-0.18101
-0.00973
0.26516
-0.23055
-0.00689
0.25379
-0.13114
0.13506
-0.30735
0.72351
0.16853
-0.06011
-0.25165
0.35104
-0.01125
0.01931
-0.06437
-0.25182
1.02834
-0.16117
-0.29574
0.03651
0.03371
0.08610
-0.22056
0.15377
-0.30178
-0.13667
-0.06874
-0.12346
0.00768
0.22991
-0.01839
0.38012
-0.17976
0.66371
0.59893
-0.01053
0.12507
0.24809
0.09087
0.07485
0.08378
-0.29330
-0.02664
0.43256
0.69275
0.15794
-0.08641
-0.16945
-0.07463
0.99673
0.46841
0.28458
0.24946
-0.02951
-0.07052
0.52893
-0.01085
0.00234
-0.00348
0.27156
-0.16681
-0.02194
0.06467
-0.07069
-0.13080
-0.23817
-0.03165
0.02705
0.04778
-0.39760
-0.09561
0.31836
0.03728
0.54453
0.04396
0.03232
-0.21796
0.02396
0.00866
0.17551
0.31471
-0.19807
-0.04591
0.09508
-0.02519
-0.01559
-0.09429
-0.01874
0.03741
-0.01833
-0.02984
-0.48184
0.48316
0.15376
0.24742
-0.01818
0.54259
-0.09681
-0.04578
0.48633
-0.45066
-0.31155
0.93068
0.22725
